Instelling,Toegangsnummer,Inventarisnummer,Aantal scans,METS link
NL-HaNA,1.04.02,226,124,https://service.archief.nl/gaf/api/mets/v1/46468bbe-1dfc-4cba-81a1-16eac7472bce
NL-HaNA,1.04.02,227,298,https://service.archief.nl/gaf/api/mets/v1/37b7b46b-87b6-4ee9-9a81-7741baf5a65c
NL-HaNA,1.04.02,228,392,https://service.archief.nl/gaf/api/mets/v1/8142b23a-1bd4-46b0-a04f-858e92f6d0a1
NL-HaNA,1.04.02,229,500,https://service.archief.nl/gaf/api/mets/v1/91a6cb59-6916-4474-b3b4-8fad92d43281
NL-HaNA,1.04.02,230,418,https://service.archief.nl/gaf/api/mets/v1/01d33864-271a-4b30-aeae-ad9ea8ede51c
NL-HaNA,1.04.02,231,396,https://service.archief.nl/gaf/api/mets/v1/3e64d625-53c5-4325-b22f-a0e3bac6acb7
NL-HaNA,1.04.02,232,370,https://service.archief.nl/gaf/api/mets/v1/aae4b152-ba5d-4fd6-9268-b7b5594e2450
NL-HaNA,1.04.02,233,378,https://service.archief.nl/gaf/api/mets/v1/df742618-a73a-4e6f-905b-9e6f333c7a0c
NL-HaNA,1.04.02,234,384,https://service.archief.nl/gaf/api/mets/v1/ec8eced6-516e-4840-acf3-25c4192521ae
NL-HaNA,1.04.02,235,428,https://service.archief.nl/gaf/api/mets/v1/122a3185-3b42-4c20-b1ff-78cd6a471ff0
NL-HaNA,1.04.02,236,466,https://service.archief.nl/gaf/api/mets/v1/50ee4e79-524a-4e80-8ab5-c5193d72bff2
NL-HaNA,1.04.02,237,568,https://service.archief.nl/gaf/api/mets/v1/592262bb-e9a0-46d1-bfbc-085e79a3680a
NL-HaNA,1.04.02,238,662,https://service.archief.nl/gaf/api/mets/v1/e208e477-f6b6-4406-ae65-f4bd7518122b
NL-HaNA,1.04.02,239,566,https://service.archief.nl/gaf/api/mets/v1/849717b7-ff64-4e79-bb15-42f4de33051a
NL-HaNA,1.04.02,240,550,https://service.archief.nl/gaf/api/mets/v1/af06b6a2-ca03-4bab-bdaa-545c9107218a
NL-HaNA,1.04.02,241,568,https://service.archief.nl/gaf/api/mets/v1/9df99b01-d589-497f-88a5-f6cd18a62cbd
NL-HaNA,1.04.02,242,494,https://service.archief.nl/gaf/api/mets/v1/c15ad5c3-b18a-4209-bdb4-a70836d46c06
NL-HaNA,1.04.02,243,476,https://service.archief.nl/gaf/api/mets/v1/ffc3ee96-097c-4f67-824e-4f1d6a12731d
NL-HaNA,1.04.02,244,364,https://service.archief.nl/gaf/api/mets/v1/323aaaa1-9ebd-41a5-89d1-6180b84ade77
NL-HaNA,1.04.02,245,370,https://service.archief.nl/gaf/api/mets/v1/672067fb-a44f-45aa-8931-d6c552f56cb0
NL-HaNA,1.04.02,246,470,https://service.archief.nl/gaf/api/mets/v1/b4c00da9-36ab-483f-8f4d-b5ec5e346112
NL-HaNA,1.04.02,247,464,https://service.archief.nl/gaf/api/mets/v1/7a76f16a-2062-4807-a709-a16a23952b4e
NL-HaNA,1.04.02,248,372,https://service.archief.nl/gaf/api/mets/v1/9cc8cc5d-526b-41d6-a83c-95d7725f1502
NL-HaNA,1.04.02,249,384,https://service.archief.nl/gaf/api/mets/v1/1230a436-3390-4a04-a602-f529ee5c5dba
NL-HaNA,1.04.02,250,334,https://service.archief.nl/gaf/api/mets/v1/657c38f5-d40e-4936-8952-b6811109ed61
NL-HaNA,1.04.02,251,388,https://service.archief.nl/gaf/api/mets/v1/c731ee80-1e8e-411a-bad8-12e675fa27d4
NL-HaNA,1.04.02,252,366,https://service.archief.nl/gaf/api/mets/v1/9a62f104-fdef-4491-bdc7-034fc2c607c1
NL-HaNA,1.04.02,253,426,https://service.archief.nl/gaf/api/mets/v1/aa65d793-52ee-46ec-a028-750878ca53e0
NL-HaNA,1.04.02,254,336,https://service.archief.nl/gaf/api/mets/v1/d3486087-aaab-41be-837b-972902a61d30
NL-HaNA,1.04.02,255,388,https://service.archief.nl/gaf/api/mets/v1/a677ac36-5bcf-4499-8010-04dd5b0c6fa0
NL-HaNA,1.04.02,256,364,https://service.archief.nl/gaf/api/mets/v1/e53b62e5-9991-4199-854c-3fb3bce11a91
NL-HaNA,1.04.02,257,370,https://service.archief.nl/gaf/api/mets/v1/6685b3d7-a9f0-4fde-b384-16ca3e162a1c
NL-HaNA,1.04.02,258,360,https://service.archief.nl/gaf/api/mets/v1/98f2fb1d-1487-4762-8830-bb1038e335e4
NL-HaNA,1.04.02,259,368,https://service.archief.nl/gaf/api/mets/v1/6de8c5d1-fb7e-4776-9e2b-f51efdf0b172
NL-HaNA,1.04.02,260,372,https://service.archief.nl/gaf/api/mets/v1/ba39fa6c-7d51-4fc1-a543-ad08ccf067cd
NL-HaNA,1.04.02,261,290,https://service.archief.nl/gaf/api/mets/v1/8675d7e1-4af9-4939-9cb2-5a37da52de19
NL-HaNA,1.04.02,262,426,https://service.archief.nl/gaf/api/mets/v1/2c7841b5-9c47-4c4e-80c9-de90bd50363f
NL-HaNA,1.04.02,263,374,https://service.archief.nl/gaf/api/mets/v1/8f672506-f30e-4da1-9598-2ee96bdeff68
NL-HaNA,1.04.02,264,370,https://service.archief.nl/gaf/api/mets/v1/5bb1fd21-2b50-4598-985f-71474bcf5789
NL-HaNA,1.04.02,265,368,https://service.archief.nl/gaf/api/mets/v1/5f003472-1954-4c5b-aa8e-07e10282a912
NL-HaNA,1.04.02,266,376,https://service.archief.nl/gaf/api/mets/v1/35248a35-245b-47a5-a7ba-7471f995c8c5
NL-HaNA,1.04.02,267,374,https://service.archief.nl/gaf/api/mets/v1/a2f6dc36-b802-42de-9fd9-62f9025bf38c
NL-HaNA,1.04.02,268,382,https://service.archief.nl/gaf/api/mets/v1/5ff84fee-0627-4e2b-a932-144febda7d2a
NL-HaNA,1.04.02,269,378,https://service.archief.nl/gaf/api/mets/v1/0207452e-9c16-4123-a18b-58a04c521e50
NL-HaNA,1.04.02,270,348,https://service.archief.nl/gaf/api/mets/v1/cc93864d-53fc-437f-a80f-85f33c2eab29
NL-HaNA,1.04.02,271,372,https://service.archief.nl/gaf/api/mets/v1/dcddc772-613e-441b-8346-38f55d3f3e08
NL-HaNA,1.04.02,272,336,https://service.archief.nl/gaf/api/mets/v1/29b164e7-c97c-4159-badf-f9460b109de1
NL-HaNA,1.04.02,273,376,https://service.archief.nl/gaf/api/mets/v1/2b3fca82-6cde-4959-a41b-ff489be312f5
NL-HaNA,1.04.02,274,378,https://service.archief.nl/gaf/api/mets/v1/40fc9d6e-af23-4edd-a40c-04f68c7a2490
NL-HaNA,1.04.02,275,466,https://service.archief.nl/gaf/api/mets/v1/c6f80f9a-03fd-451b-90b5-4337ead91934
NL-HaNA,1.04.02,276,460,https://service.archief.nl/gaf/api/mets/v1/6cd975d7-4c4b-411f-9c32-d9986b6513e0
NL-HaNA,1.04.02,277,468,https://service.archief.nl/gaf/api/mets/v1/ad391f3a-9e5a-4992-9f53-6606cbe88563
NL-HaNA,1.04.02,278,452,https://service.archief.nl/gaf/api/mets/v1/3477e564-c239-4fda-8286-109e847d857f
NL-HaNA,1.04.02,279,472,https://service.archief.nl/gaf/api/mets/v1/34433cca-0850-4a17-9c89-887d83ff78ef
NL-HaNA,1.04.02,280,562,https://service.archief.nl/gaf/api/mets/v1/579e39a0-9e26-4b44-91a3-4dfa986f2f62
NL-HaNA,1.04.02,281,470,https://service.archief.nl/gaf/api/mets/v1/1b8bee19-2447-462e-88e5-8ed2b9f52881
NL-HaNA,1.04.02,282,476,https://service.archief.nl/gaf/api/mets/v1/763b67ba-62a0-4186-8a77-0b3d9172b667
NL-HaNA,1.04.02,283,574,https://service.archief.nl/gaf/api/mets/v1/09de3b2a-21d2-4ec9-93de-2814dbb3f1a7
NL-HaNA,1.04.02,284,470,https://service.archief.nl/gaf/api/mets/v1/4309baf7-72ef-46dd-a7fa-571714c42ef6
NL-HaNA,1.04.02,285,374,https://service.archief.nl/gaf/api/mets/v1/23073d91-7627-4d18-b0dd-73a80380dd64
NL-HaNA,1.04.02,286,380,https://service.archief.nl/gaf/api/mets/v1/635d81ca-6cd8-4d80-a02d-6d9461230e0f
NL-HaNA,1.04.02,287,370,https://service.archief.nl/gaf/api/mets/v1/3f0bc13e-d19c-4edf-9ea2-d3f259afee28
NL-HaNA,1.04.02,288,606,https://service.archief.nl/gaf/api/mets/v1/40f957cf-92bf-4c5f-bfae-f8e6c3666c66
NL-HaNA,1.04.02,289,470,https://service.archief.nl/gaf/api/mets/v1/2a9132ea-92e7-4f8f-9106-b82339c836c2
NL-HaNA,1.04.02,290,644,https://service.archief.nl/gaf/api/mets/v1/907ab618-33ee-4791-96f8-0cdd27e1fb04
NL-HaNA,1.04.02,291,986,https://service.archief.nl/gaf/api/mets/v1/4b2a6da4-2e9c-4c1d-8b80-7d4f8013b826
NL-HaNA,1.04.02,292,940,https://service.archief.nl/gaf/api/mets/v1/e3ac2ffe-cb7a-4865-9bd0-667b775ea84f
NL-HaNA,1.04.02,293,858,https://service.archief.nl/gaf/api/mets/v1/fc340b5f-f2cf-4c94-b16d-2ae9957f82b7
NL-HaNA,1.04.02,294,1200,https://service.archief.nl/gaf/api/mets/v1/deff377f-cd62-4328-9007-a0c6c2569502
NL-HaNA,1.04.02,295,1008,https://service.archief.nl/gaf/api/mets/v1/ce604f79-390a-485e-8539-46b24d348672
NL-HaNA,1.04.02,296,924,https://service.archief.nl/gaf/api/mets/v1/ddca57dd-da7a-4e33-bda2-b556efbfbe47
NL-HaNA,1.04.02,297,1264,https://service.archief.nl/gaf/api/mets/v1/7812e950-87e3-4755-9b02-0edf58d772a8
NL-HaNA,1.04.02,298,1230,https://service.archief.nl/gaf/api/mets/v1/139eb651-4756-4bc9-badb-0bec87797cab
NL-HaNA,1.04.02,299,1344,https://service.archief.nl/gaf/api/mets/v1/5b9bb189-8dc2-4761-93a7-0327d0a86efc
NL-HaNA,1.04.02,300,812,https://service.archief.nl/gaf/api/mets/v1/385c271b-152f-4f1c-b886-c829bdebc2de
NL-HaNA,1.04.02,301,818,https://service.archief.nl/gaf/api/mets/v1/e6c07e0b-6e8f-42ca-896f-1a3291aa31f1
NL-HaNA,1.04.02,302,864,https://service.archief.nl/gaf/api/mets/v1/935e376c-1479-4f72-982f-2afa44dd34fc
NL-HaNA,1.04.02,303,694,https://service.archief.nl/gaf/api/mets/v1/245f3eeb-2ccc-4ce9-83ae-2b613013bf73
NL-HaNA,1.04.02,304,168,https://service.archief.nl/gaf/api/mets/v1/5651d1b7-3d36-4673-acb2-eabd175b5c83
NL-HaNA,1.04.02,305,618,https://service.archief.nl/gaf/api/mets/v1/fffcb4d3-1f13-4456-9202-f41abf26a86a
NL-HaNA,1.04.02,306,322,https://service.archief.nl/gaf/api/mets/v1/8949aea6-2014-4aec-a46b-7a59962f34a2
NL-HaNA,1.04.02,307,702,https://service.archief.nl/gaf/api/mets/v1/95215f08-27ab-46f3-a0fd-beaf60b9d6ba
NL-HaNA,1.04.02,308,1084,https://service.archief.nl/gaf/api/mets/v1/02a1d454-1cc7-4f24-8c7d-c8636c517a3f
NL-HaNA,1.04.02,309,818,https://service.archief.nl/gaf/api/mets/v1/ccefd4ee-94e2-42f4-bae7-adf84651f642
NL-HaNA,1.04.02,310,600,https://service.archief.nl/gaf/api/mets/v1/57038685-8e06-48fa-867b-6834295fd7a2
NL-HaNA,1.04.02,311,108,https://service.archief.nl/gaf/api/mets/v1/63012696-2660-4c02-a8ed-e7971f114077
NL-HaNA,1.04.02,312,622,https://service.archief.nl/gaf/api/mets/v1/a7955b50-7110-456d-9f45-e9ff5ec1d1cd
NL-HaNA,1.04.02,313,720,https://service.archief.nl/gaf/api/mets/v1/012eb5a1-4a78-4620-b8cb-96351c4d2eff
NL-HaNA,1.04.02,314,428,https://service.archief.nl/gaf/api/mets/v1/91021c05-b414-4354-978f-6763c382ed3a
NL-HaNA,1.04.02,315,460,https://service.archief.nl/gaf/api/mets/v1/e5afb49b-e82d-48c3-993b-456bd7d11ecc
NL-HaNA,1.04.02,316,878,https://service.archief.nl/gaf/api/mets/v1/588cf692-b1c6-404e-abfa-439dfb385ca4
NL-HaNA,1.04.02,317,1052,https://service.archief.nl/gaf/api/mets/v1/365d31d7-d154-4ab1-ac09-b463bc083bb0
NL-HaNA,1.04.02,318,884,https://service.archief.nl/gaf/api/mets/v1/71b4e2c6-b947-43b2-8383-cbb6e87393a1
NL-HaNA,1.04.02,319,930,https://service.archief.nl/gaf/api/mets/v1/e7443ff1-7636-425c-a740-e0fdafddcdce
NL-HaNA,1.04.02,320,946,https://service.archief.nl/gaf/api/mets/v1/fc86495f-9cbf-4667-89ba-638ce1b0dd71
NL-HaNA,1.04.02,321,670,https://service.archief.nl/gaf/api/mets/v1/cb4f210f-fac3-4ea5-ba85-502f930111d3
NL-HaNA,1.04.02,322,716,https://service.archief.nl/gaf/api/mets/v1/8a2b56ea-d39e-4690-b7af-74ab42d66070
NL-HaNA,1.04.02,323,736,https://service.archief.nl/gaf/api/mets/v1/0e024a5b-d4d0-48a8-9cca-51316c157abe
NL-HaNA,1.04.02,324,636,https://service.archief.nl/gaf/api/mets/v1/fe051b34-6a28-42a4-b939-60659a5bed56
NL-HaNA,1.04.02,325,668,https://service.archief.nl/gaf/api/mets/v1/c9ac471d-f01b-42b5-a9a9-e81a5895056d
NL-HaNA,1.04.02,326,646,https://service.archief.nl/gaf/api/mets/v1/67710148-362f-4c59-9323-f41a5d689403
NL-HaNA,1.04.02,327,654,https://service.archief.nl/gaf/api/mets/v1/92a9a301-bc17-4d57-b88d-7dca5b5aeb0d
NL-HaNA,1.04.02,328,702,https://service.archief.nl/gaf/api/mets/v1/33641a4e-d23c-4441-a46e-4097bb827ba1
NL-HaNA,1.04.02,329,636,https://service.archief.nl/gaf/api/mets/v1/a1dc6733-dbc8-4e34-8af8-b6c2f8f3e059
NL-HaNA,1.04.02,330,730,https://service.archief.nl/gaf/api/mets/v1/873c8f31-506e-43f8-aee2-b2c0b242738e
NL-HaNA,1.04.02,331,808,https://service.archief.nl/gaf/api/mets/v1/7b9d4b94-d949-4442-acff-c2af2cd3079b
NL-HaNA,1.04.02,332,618,https://service.archief.nl/gaf/api/mets/v1/e3407874-09cd-408a-97f8-ed8b9dc88e70
NL-HaNA,1.04.02,333,658,https://service.archief.nl/gaf/api/mets/v1/4f6af2ec-76c8-44af-a4e3-1c43fd6f597f
NL-HaNA,1.04.02,334,692,https://service.archief.nl/gaf/api/mets/v1/e60fc623-e4af-4d9c-bf9d-2caa8fdb8109
NL-HaNA,1.04.02,335,638,https://service.archief.nl/gaf/api/mets/v1/34205ccf-e915-4086-b460-567e0de48483
NL-HaNA,1.04.02,336,586,https://service.archief.nl/gaf/api/mets/v1/51b814b7-d6be-42bb-8c9c-8721a0d3cdc8
NL-HaNA,1.04.02,337,728,https://service.archief.nl/gaf/api/mets/v1/9db4e310-384b-4395-90c0-6ec82bdd3682
NL-HaNA,1.04.02,338,960,https://service.archief.nl/gaf/api/mets/v1/d98bdc04-bdb5-45a5-b723-95ede948a775
NL-HaNA,1.04.02,339,798,https://service.archief.nl/gaf/api/mets/v1/e03b3d45-e2b4-4322-8201-1973fbf1073f
NL-HaNA,1.04.02,340,1156,https://service.archief.nl/gaf/api/mets/v1/f7691606-cc67-42e7-b057-8e3e051ab66e
NL-HaNA,1.04.02,341,1076,https://service.archief.nl/gaf/api/mets/v1/785e399f-9528-431b-989b-10038ff3db93
NL-HaNA,1.04.02,342,1186,https://service.archief.nl/gaf/api/mets/v1/6a8d42b2-6511-4600-82d0-73e02f1ccfaf
NL-HaNA,1.04.02,343,1072,https://service.archief.nl/gaf/api/mets/v1/d2bbb019-1398-465d-b3d4-209f3d75c584
NL-HaNA,1.04.02,344,264,https://service.archief.nl/gaf/api/mets/v1/15f3dd9d-a61e-443a-8e1f-cbaf201ca982
NL-HaNA,1.04.02,345,672,https://service.archief.nl/gaf/api/mets/v1/f13927a6-9680-46ef-97be-6d602d24e17c
NL-HaNA,1.04.02,346,816,https://service.archief.nl/gaf/api/mets/v1/f0c2ab83-e03d-41ae-a72f-ebcfe26ed60a
NL-HaNA,1.04.02,347,836,https://service.archief.nl/gaf/api/mets/v1/9f3140a2-6b28-4064-bff9-1313d9cc6780
NL-HaNA,1.04.02,348,1540,https://service.archief.nl/gaf/api/mets/v1/4f9db14b-8f13-4aa2-869f-d76fa6d336c9
NL-HaNA,1.04.02,349,1008,https://service.archief.nl/gaf/api/mets/v1/9e0683ad-1090-4001-9a4c-e8f90e435cd9
NL-HaNA,1.04.02,350,536,https://service.archief.nl/gaf/api/mets/v1/9adc5bb7-fcfc-4277-9a7c-36c762809c65
NL-HaNA,1.04.02,351,578,https://service.archief.nl/gaf/api/mets/v1/a0cf98b9-8060-43de-8476-f3099f4e5444
NL-HaNA,1.04.02,352,588,https://service.archief.nl/gaf/api/mets/v1/9b9cad61-d73d-4676-87e5-eda00b6133e3
NL-HaNA,1.04.02,353,468,https://service.archief.nl/gaf/api/mets/v1/2070c283-564a-421a-a4ff-bd8d6bccb873
NL-HaNA,1.04.02,354,70,https://service.archief.nl/gaf/api/mets/v1/61279f11-4c36-4f58-971d-afc7e0963c52
NL-HaNA,1.04.02,355,266,https://service.archief.nl/gaf/api/mets/v1/2124d63b-66b5-4b5d-a7b1-9c3c1da3cbc3
NL-HaNA,1.04.02,356,208,https://service.archief.nl/gaf/api/mets/v1/4907279a-b754-471d-949e-9f62c9685e17
NL-HaNA,1.04.02,357,138,https://service.archief.nl/gaf/api/mets/v1/b9d44426-e60f-40a2-9c50-f5f7c18c7d89
NL-HaNA,1.04.02,358,250,https://service.archief.nl/gaf/api/mets/v1/869a8b56-616f-4570-b035-77b1437c27fd
NL-HaNA,1.04.02,359,180,https://service.archief.nl/gaf/api/mets/v1/c2f7d37a-8f90-4bca-8d25-ae8423b18744
NL-HaNA,1.04.02,360,304,https://service.archief.nl/gaf/api/mets/v1/47dec170-51c1-4d8a-9880-bdd207da16c7
NL-HaNA,1.04.02,361,196,https://service.archief.nl/gaf/api/mets/v1/46b83754-3669-4256-84b9-9129c201478c
NL-HaNA,1.04.02,362,466,https://service.archief.nl/gaf/api/mets/v1/7aa79f33-1dda-4052-8805-1eb52ddfde56
NL-HaNA,1.04.02,363,316,https://service.archief.nl/gaf/api/mets/v1/ced3e9fe-2cc6-4681-915c-3abe78479011
NL-HaNA,1.04.02,364,340,https://service.archief.nl/gaf/api/mets/v1/46b9513b-db16-4aa8-ab09-316811f6ae33
NL-HaNA,1.04.02,365,56,https://service.archief.nl/gaf/api/mets/v1/ff863112-8f70-4a5e-8f64-541a82b41959
NL-HaNA,1.04.02,366,126,https://service.archief.nl/gaf/api/mets/v1/d62d422d-0854-48bc-9934-bea10026993a
NL-HaNA,1.04.02,367,126,https://service.archief.nl/gaf/api/mets/v1/3e0bb880-ae39-4187-a25f-58c183c54f79
NL-HaNA,1.04.02,368,710,https://service.archief.nl/gaf/api/mets/v1/7243583d-814c-4856-b2b2-61e837dc9267
NL-HaNA,1.04.02,369,728,https://service.archief.nl/gaf/api/mets/v1/7e54a27c-d5f9-4d8f-b96c-2081ee01d58c
NL-HaNA,1.04.02,370,592,https://service.archief.nl/gaf/api/mets/v1/c86a5a8a-8055-48fc-ab50-f11f6b7b9c2b
NL-HaNA,1.04.02,371,1160,https://service.archief.nl/gaf/api/mets/v1/81bb4198-a5c5-47fe-953e-8042df17406a
NL-HaNA,1.04.02,372,972,https://service.archief.nl/gaf/api/mets/v1/9705326e-f895-4be6-8fec-a00f551b26d0
NL-HaNA,1.04.02,373,768,https://service.archief.nl/gaf/api/mets/v1/96420b37-eac8-4323-ba40-ec5b31a58bd4
NL-HaNA,1.04.02,374,904,https://service.archief.nl/gaf/api/mets/v1/60387cd3-e4c5-4a48-b1b9-8e1cb6a513e6
NL-HaNA,1.04.02,375,790,https://service.archief.nl/gaf/api/mets/v1/9b6555da-dd68-4d56-8255-e37367819c32
NL-HaNA,1.04.02,376,482,https://service.archief.nl/gaf/api/mets/v1/e3f3aec8-cbc7-4434-b2f2-897ff020b2db
NL-HaNA,1.04.02,377,1214,https://service.archief.nl/gaf/api/mets/v1/2cd96867-c267-41cb-80a0-798fcbe63051
NL-HaNA,1.04.02,378,1400,https://service.archief.nl/gaf/api/mets/v1/db77e0cd-64ce-4a84-8709-f5196ad0ef5c
NL-HaNA,1.04.02,379,1162,https://service.archief.nl/gaf/api/mets/v1/7b082053-036f-463f-8bed-6937eae7a37d
NL-HaNA,1.04.02,380,1354,https://service.archief.nl/gaf/api/mets/v1/a399ef36-7728-439b-b860-3cab26fe8a11
NL-HaNA,1.04.02,381,1540,https://service.archief.nl/gaf/api/mets/v1/bbc71432-00ad-4ce3-b08b-9cade4967229
NL-HaNA,1.04.02,382,1466,https://service.archief.nl/gaf/api/mets/v1/d4f30279-5cf2-462f-91fc-a28018f0bc49
NL-HaNA,1.04.02,383,1244,https://service.archief.nl/gaf/api/mets/v1/d5928e26-c437-41ae-a78e-0dac0b83da0d
NL-HaNA,1.04.02,384,1416,https://service.archief.nl/gaf/api/mets/v1/c841b8be-122c-49db-8178-18c7653be415
NL-HaNA,1.04.02,385,1134,https://service.archief.nl/gaf/api/mets/v1/7ffedda8-cafb-45a2-a4ec-78498b7fb9b7
NL-HaNA,1.04.02,386,922,https://service.archief.nl/gaf/api/mets/v1/548d17a0-ec57-4516-93c1-b665404aa53c
NL-HaNA,1.04.02,387,194,https://service.archief.nl/gaf/api/mets/v1/6aa99755-1557-4814-9e62-243c72fa79c9
NL-HaNA,1.04.02,388,214,https://service.archief.nl/gaf/api/mets/v1/eff4363d-2f25-4f51-8513-27d083dc2abb
NL-HaNA,1.04.02,389,176,https://service.archief.nl/gaf/api/mets/v1/ce29324f-3426-4e4c-8ce9-db7ce1168c3c
NL-HaNA,1.04.02,390,490,https://service.archief.nl/gaf/api/mets/v1/54ada247-ad12-461a-ab72-1088023aed09
NL-HaNA,1.04.02,391,774,https://service.archief.nl/gaf/api/mets/v1/7797ea5f-6996-413e-a4a4-e6c3ff9ae98d
NL-HaNA,1.04.02,392,470,https://service.archief.nl/gaf/api/mets/v1/5c1eaa2d-63af-472c-b5be-f6a1b72ee77d
NL-HaNA,1.04.02,393,504,https://service.archief.nl/gaf/api/mets/v1/6b73c8b6-246a-4094-9fc6-40882274bb69
NL-HaNA,1.04.02,394,364,https://service.archief.nl/gaf/api/mets/v1/aacf160a-d472-4d0a-afc1-5a9742b8fa99
NL-HaNA,1.04.02,395,352,https://service.archief.nl/gaf/api/mets/v1/a9e2207d-40f0-46d6-b0f7-824ed392d4ee
NL-HaNA,1.04.02,396,1404,https://service.archief.nl/gaf/api/mets/v1/962d413c-fc10-4453-9d04-827467c34906
NL-HaNA,1.04.02,397,1418,https://service.archief.nl/gaf/api/mets/v1/bcaa06b7-7beb-49db-a8e0-dcf2e1c4c9b8
NL-HaNA,1.04.02,398,1726,https://service.archief.nl/gaf/api/mets/v1/8fa5b2a5-594f-49a9-9c3d-1631bf3a79b0
NL-HaNA,1.04.02,399,1754,https://service.archief.nl/gaf/api/mets/v1/18d277be-8d40-405e-9028-81690835f197
NL-HaNA,1.04.02,400,1188,https://service.archief.nl/gaf/api/mets/v1/11969ebb-666a-456e-81ae-73ec092c8ff3
NL-HaNA,1.04.02,401,1564,https://service.archief.nl/gaf/api/mets/v1/73799204-5461-4235-8bc1-d53c5544e35b
NL-HaNA,1.04.02,402,1152,https://service.archief.nl/gaf/api/mets/v1/e22fbef7-3d75-4182-8b86-9ab6f5fb097f
NL-HaNA,1.04.02,403,918,https://service.archief.nl/gaf/api/mets/v1/d9cd4b91-e9cc-4208-960c-5d519013c721
NL-HaNA,1.04.02,404,1652,https://service.archief.nl/gaf/api/mets/v1/501ba6da-2bba-4c6e-b5a4-f8cd734fed30
NL-HaNA,1.04.02,405,1252,https://service.archief.nl/gaf/api/mets/v1/224ac926-5195-4b7a-b49f-a2560d24c5c4
NL-HaNA,1.04.02,406,1374,https://service.archief.nl/gaf/api/mets/v1/d27e437a-1a07-4cd7-9fb6-8cc723a5a743
NL-HaNA,1.04.02,407,1176,https://service.archief.nl/gaf/api/mets/v1/67f04f66-8ce3-43fe-9aca-6a7ed96add6a
NL-HaNA,1.04.02,408,1402,https://service.archief.nl/gaf/api/mets/v1/b021e08c-b4fd-4349-8c05-36afd2cd5e2d
NL-HaNA,1.04.02,409,1052,https://service.archief.nl/gaf/api/mets/v1/4565c374-791b-4d62-add5-fe11c3c84bfa
NL-HaNA,1.04.02,410,788,https://service.archief.nl/gaf/api/mets/v1/066bbe85-ad6f-4a70-b35a-0daa2b0fdbd9
NL-HaNA,1.04.02,411,1276,https://service.archief.nl/gaf/api/mets/v1/34cd8cd2-ab86-4674-a87f-109138ffd199
NL-HaNA,1.04.02,412,874,https://service.archief.nl/gaf/api/mets/v1/ceb4a501-d9f3-4215-b1c5-09299e6eb7f8
NL-HaNA,1.04.02,413,852,https://service.archief.nl/gaf/api/mets/v1/1e60669b-7fd2-40a0-9670-5241dc9698af
NL-HaNA,1.04.02,414,774,https://service.archief.nl/gaf/api/mets/v1/bf2974b8-1116-4078-827a-08b42b158029
NL-HaNA,1.04.02,415,602,https://service.archief.nl/gaf/api/mets/v1/50c054c8-970a-4c08-9bd2-095e10e1dd42
NL-HaNA,1.04.02,416,564,https://service.archief.nl/gaf/api/mets/v1/89565d9f-1e3e-46ba-8478-a51e8a13ae33
NL-HaNA,1.04.02,417,708,https://service.archief.nl/gaf/api/mets/v1/a2e7c850-0854-46da-a4ad-8a76d8c95bdd
NL-HaNA,1.04.02,418,894,https://service.archief.nl/gaf/api/mets/v1/b631b6dd-ca62-49a8-86c9-198b589d5907
NL-HaNA,1.04.02,419,914,https://service.archief.nl/gaf/api/mets/v1/9c6241d7-074b-41d3-be73-74f6fa1012e6
NL-HaNA,1.04.02,420,760,https://service.archief.nl/gaf/api/mets/v1/ad58d533-248d-48c2-8a67-bc99731af2c1
NL-HaNA,1.04.02,421,1106,https://service.archief.nl/gaf/api/mets/v1/4082aacc-a074-4384-a32a-022894234df2
NL-HaNA,1.04.02,422,840,https://service.archief.nl/gaf/api/mets/v1/1569229b-69d9-4294-b7ab-e2b91dc19392
NL-HaNA,1.04.02,424,330,https://service.archief.nl/gaf/api/mets/v1/fbf49793-9846-424c-b452-6983cf8b6cf4
NL-HaNA,1.04.02,425,1534,https://service.archief.nl/gaf/api/mets/v1/6746ccc8-2178-415d-bb0e-9d868fada9e1
NL-HaNA,1.04.02,426,1476,https://service.archief.nl/gaf/api/mets/v1/e5b1aab1-1fff-4740-b00f-f38c6361db86
NL-HaNA,1.04.02,427,1080,https://service.archief.nl/gaf/api/mets/v1/42a6e1d1-7127-4e3a-a575-29c2fd43fb0a
NL-HaNA,1.04.02,428,1128,https://service.archief.nl/gaf/api/mets/v1/710b5919-c76d-49a5-ac52-71ecdc976e7e
NL-HaNA,1.04.02,429,1200,https://service.archief.nl/gaf/api/mets/v1/d160b464-21fe-49e2-b3e5-3c2612746402
NL-HaNA,1.04.02,430,684,https://service.archief.nl/gaf/api/mets/v1/86be101c-9736-4391-8c2c-159c9afbace5
NL-HaNA,1.04.02,431,690,https://service.archief.nl/gaf/api/mets/v1/6456a755-ed41-493a-b24f-00bd12af20fe
NL-HaNA,1.04.02,432,28,https://service.archief.nl/gaf/api/mets/v1/66ff62cb-8565-453e-9a3a-e67490b52410
NL-HaNA,1.04.02,433,60,https://service.archief.nl/gaf/api/mets/v1/f7532cd7-4261-494d-b5e8-12dc2c5aa22f
NL-HaNA,1.04.02,434,16,https://service.archief.nl/gaf/api/mets/v1/db72d223-8d4f-4236-ae6a-cf289a733a3a
